internalID,ID,raMedian,decMedian,X,Y,spCl,spSubCl,Var_Type,Var_subType,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Con,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_0,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_0,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_0,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodGLS,PeriodLS,PeriodWMCC,Period_fit,Psi_CS,Psi_eta,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC,g-i,g-r,r-i,SDSS,SDSSo,RAJ2000,DEJ2000,THINGID,Plate,MJD,Fiber,z.v,z.b,e_z.b,f_z.b,z.PCA,e_z.PCA,qCont,zCIV,zCIII,zMgII,Morph,Btarg1,Atarg1,Atarg2,eBtarg0,NspBOSS,f7,Plate7,MJD7,Fiber7,US,alphanu,SNRSpec,SNR1700,SNR3000,SNR5150,FW(CIV),HW(CIV)b,HW(CIV)r,A(CIV),W(CIV),e_W(CIV),FW(CIII),HW(CIII)b,HW(CIII)r,A(CIII),W(CIII),e_W(CIII),FW(MgII),HW(MgII)b,HW(MgII)r,A(MgII),W(MgII),e_W(MgII),BAL-VI,BI(CIVt),e_BI(CIVt),AI(CIVt),e_AI(CIVt),Chi2CIVt,N2t,Vmin2t,Vmax2t,N.45t,Vmin.45t,Vmax.45t,W(SiIVt),W(CIVt),W(AlIIIt),RUN,Ph-MJD,Rerun,Colcam,Field,objID,Fu,Fg,Fr,Fi,Fz,IVFu,IVFg,IVFr,IVFi,IVFz,umag,gmag,rmag,imag_2,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,Fut,Fgt,Frt,Fit,Fzt,iMAG_2a,D(g-i),Extu,Extg,Extr,Exti,Extz,ExtuR,ExtgR,ExtrR,ExtiR,ExtzR,logNHI,Varmatch,Varchi2,VarA,Vargamma,logXct,SNR(X),sepX,NDetX,F0.2-12,e_F0.2-12,F0.2-2,e_F0.2-2,F4.5-12,e_F4.5-12,F0.2-12W,e_F0.2-12W,L0.2-12,L0.5-2,L4.5-12,L0.2-2W,f_F4.5-12,sepXM,GALEX,FFUV,IVFUV,FNUV,IVNUV,Jmag,e_Jmag,SNR(J),f_Jmag,Hmag,e_Hmag,SNR(H),f_Hmag,Kmag,e_Kmag,SNR(K),f_Kmag,Sep2,W1mag,e_W1mag,W1SNR,W1chi2,W2mag,e_W2mag,W2SNR,W2chi2,W3mag,e_W3mag,W3SNR,W3chi2,W4mag,e_W4mag,W4SNR,W4chi2,CCflags,PHflag,sepW,UKIDSS,FY,e_FY,FJ,e_FJ,FH,e_FH,FK,e_FK,FIRST,F1p,SNR(1),sep1,DR12,DR7,Separation
Blind15A_48_S10_1833_1318,HiTS103549-015410,158.957689107,-1.90286553041,1833.56206703,1318.1062547,QSO,BROADLINE,QSO,,0.0889035434105,0.999948499355,1.0,0.230769230769,0.724591305623,0.014528419827,29.0495177678,0.0,134.892318244,0.0899521620134,0.199967755595,0.287676822665,0.447144757546,0.894509637543,0.0566350975177,0.0178452988344,0.0332206642368,0.0133703777847,0.0,-0.333291377568,-0.203594122399,1.80498183099,0.0441983424652,0.0136698949941,0.0136480769112,0.0137309052034,0.0,-0.77440700059,0.187559799391,1.47050461376,0.0251188453843,6.86163949966E-4,0.00361891731751,0.00125995602563,0.0,1.63646446283,2.05226712952,1.87056280057,-0.0769600194698,-0.0055380880658,1.63470198583,21.0490280071,0.00234341902478,0.0225940442961,0.384615384615,-0.233333333333,0.00628454146628,0.00702716049338,0.941580154789,0.02326033261,0.00471698113208,0.828128783092,0.320234468658,0.486642686124,0.0460320521785,0.309336097209,-1.10339269198,0.0673946000024,1.02062773861,0.049326692685,0.734517283077,0.748277824211,0.221948039389,0.178476352941,0.0434716864479,103549.84-015410.8,103549.84-015410.8,158.957672,-1.903012,62468060,3785,55273,972,0.783,0.781928,2.17E-4,0,0.782001,,0.1207,-1.0,-1.0,0.7825,0,2199023910912,0,0,0,1,0,,,,0,500.0,0.97,-1.0,1.58,0.61,,,,-1.0,,,,,,-1.0,,,5307.4,2911.3,2396.1,5.72,73.5,2.22,0,,,,,,0,,,0,,,,,,1140,51586,301,4,40,1237650371009577232,1.69237,3.18259,3.74924,4.45703,6.723,17.566505,83.826492,39.460918,18.13269,1.128242,21.921,21.242,21.064,20.876,20.418,0.151,0.037,0.046,0.057,0.148,-1.0,-1.0,-1.0,-1.0,-1.0,-22.45,0.217,0.317,0.233255,0.169176,0.128281,0.090953,0.261687,0.203904,0.14106,0.104823,0.077969,21.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,-0.2857,14.6301,-0.0282,8.3803,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,1,2.18331E-31,3.45901E-32,2.20234E-31,5.48896E-32,3.8829E-31,7.9136E-32,3.64692E-31,6.4578E-32,0,,,,DR12,DR7,0.5308708425054178
Blind14A_18_S12_1522_2766,HiTS104825-015309,162.107518398,-1.88595624399,1522.43823858,2766.15352025,QSO,BROADLINE,QSO,,0.0569818491141,0.732127765729,1.0,0.315789473684,35.4958084169,-1.71024510109E-8,0.595146825772,0.0,9.15007726495,0.282666226378,0.36264374722,0.5724449767,0.703278100363,0.983945153335,0.0422073165843,0.0227722286156,0.015697767676,0.0121287303895,0.0,2.81476361872,0.734178884613,0.389664960144,0.0234366766225,0.0190652882952,0.00544854849608,0.0121306385315,0.0,-0.948446060187,-0.881663420444,0.0859493242811,0.0161112963962,0.00270218309475,0.00885287530022,0.00813507613759,0.0,-0.497870408656,-2.06932099746,-2.58890152272,0.0317123830833,-8.05766082378E-4,1.0258853331,21.1252177075,0.00164806221564,0.0307494569293,0.157894736842,0.133333333333,0.00344889496176,0.00533848999892,0.327136332633,0.325073058228,0.0038604079865,0.8918655809,0.36290041997,0.888189052689,0.0619423440202,0.153053473551,0.222125120518,0.0907714999994,-0.913216537192,0.0348156731009,0.864649270758,0.881432473077,,,,104825.80-015309.3,104825.80-015309.3,162.107508,-1.885918,61964527,3772,55277,540,2.477,2.482858,4.46E-4,0,2.469099,8.41E-4,0.1235,2.478,2.4726,-1.0,0,3298535014400,0,0,0,0,0,,,,0,-0.4558,6.46,6.32,1.0,-1.0,4487.0,1541.2,2945.8,5.05,30.6,0.806,9429.5,2529.4,6900.1,1.59,23.2,2.79,,,,-1.0,,,1,,,1599.0,163.0,12.9,0,,,3,2303.6,10110.1,,,,1140,51586,301,4,61,1237650371010953596,1.93003,2.89401,3.43833,3.28381,3.81941,18.819374,85.981323,32.832645,17.905886,1.029701,21.78,21.345,21.158,21.206,21.006,0.128,0.04,0.055,0.078,0.261,1.93003,2.89401,3.43833,3.28381,3.81941,-24.79,0.022,0.234,0.172302,0.124968,0.094759,0.067186,0.221134,0.172306,0.119201,0.088579,0.065886,21.791,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,-0.2493,1.5246,-0.1174,2.8174,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,1,1.46204E-31,2.106E-32,2.15411E-31,2.42461E-32,1.34806E-31,6.46419E-32,2.12705E-31,5.62528E-32,0,,,,DR12,DR7,0.14267105115116066
Blind14A_18_S28_1585_2587,HiTS104822-012351,162.093916593,-1.39753371781,1585.16329883,2587.66975122,QSO,BROADLINE,QSO,,0.059855249462,0.470039377663,1.0,0.333333333333,407.399543165,-0.118975396429,0.0517233434604,0.0,9.81426692924,0.238627580751,0.522589064273,0.662313599604,0.714347444133,0.979480797015,0.04725694455,0.00566241709586,0.012844089002,0.0174299151694,0.0,-0.918417798188,-0.167812362849,-0.159124180707,0.0226720371565,0.00212456658375,0.00247478158638,0.00600105557226,0.0,0.0792824242876,0.194171576229,0.566505658466,0.015007603021,0.00855051807154,0.00923569040788,0.00182663732925,0.0,0.399725380232,1.98700887322,1.38973012321,-0.00235610843966,0.00370878453211,0.775973490523,21.0720664968,0.00164230487976,0.0326471035785,0.222222222222,0.0333333333333,0.00289686742121,0.00455460746575,0.0858137360841,0.00632687154472,0.00796876258684,0.995957347905,0.27519623114,1.23255029821,0.0578107707862,0.166133301698,0.0209509673402,0.0907714999994,-0.78108589622,0.0346067576343,0.842856820712,0.766553085946,,,,104822.52-012350.9,104822.52-012350.9,162.093858,-1.397498,66510685,3786,55563,840,2.815277,2.815277,2.71E-4,0,2.808232,0.001042,0.1414,2.8066,2.8024,-1.0,0,3298535555072,0,0,0,0,0,,,,2,-0.3527,5.77,9.54,-1.0,-1.0,3716.8,1628.5,2088.3,11.77,92.1,4.5,4847.4,1774.0,3073.4,3.37,40.6,8.31,,,,-1.0,,,1,,,1810.4,39.3,62.7,0,,,1,1052.5,3904.9,,,,1241,51607,301,6,158,1237650805882749435,1.05596,6.60982,8.29401,7.92787,10.8655,6.503902,25.057096,13.222039,6.760061,0.642377,22.422,20.449,20.203,20.252,19.905,0.39,0.033,0.036,0.053,0.124,1.05596,6.60982,8.29401,7.92787,10.8655,-26.01,0.017,0.193,0.141954,0.102957,0.078069,0.055352,0.340503,0.265318,0.183545,0.136394,0.101452,21.791,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.1181,4.0033,-0.227,261.0288,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,1,2.49802E-31,2.32774E-32,2.35525E-31,2.89279E-32,2.08876E-31,7.02072E-32,2.33381E-31,6.22699E-32,0,,,,DR12,DR7,0.24698360132314076
Blind14A_20_N29_1740_1711,HiTS104500+010823,161.25206773,1.1397761175,1740.43414711,1711.39538,QSO,BROADLINE,QSO,,0.129007072702,0.543619212629,1.0,0.294117647059,36.7267403661,-1.88173138183E-8,0.594986944968,0.0,10.3877602453,0.32067093634,0.393484107217,0.525616307085,0.788077869979,0.917254621132,0.0771488110108,0.029424188565,0.0349484262589,0.0305891369633,0.0,-0.119642480467,0.293051080155,0.463525516473,0.0504537408611,0.00528554534918,0.0256516030247,0.025052031646,0.0,1.27042687759,2.05331702513,0.80527112881,0.0438231647023,0.0237898346644,0.0121151830618,0.016092187431,0.0,0.748336407316,-0.132736279524,0.188299707897,-0.0249761854402,0.00237435047117,2.84441302352,21.851931049,0.00345181588806,0.0607637319713,0.117647058824,0.0666666666667,0.00647430491275,0.0101481796151,0.139397010853,0.392161275,0.00553648512099,1.0,0.280415038008,1.12000085862,0.115889101531,0.244344018742,-0.127338542536,0.0907091000045,-0.8355813366,0.0754288427798,0.876493823726,0.864225645789,,,,104500.48+010823.0,104500.48+010823.0,161.252038,1.139737,120752570,4733,55649,362,2.703165,2.703165,3.46E-4,0,2.698377,0.001495,0.305,2.7011,2.686,-1.0,0,2199023779840,0,0,0,0,0,,,,0,-0.4456,8.33,10.57,-1.0,-1.0,3024.6,1294.3,1730.3,4.09,76.1,3.3,2384.4,1424.0,960.4,1.34,41.5,11.6,,,,-1.0,,,0,,,,,,0,,,0,,,,,,756,51259,301,6,303,1237648722833113674,0.168576,1.42134,1.60146,1.92259,2.46122,25.902958,87.654671,39.980465,16.365477,1.038761,24.015,22.114,21.983,21.781,21.435,0.653,0.081,0.106,0.137,0.371,0.630191,1.62288,1.77983,1.35521,2.04449,-24.41,0.172,0.23,0.169137,0.122672,0.093019,0.065951,0.247115,0.192551,0.133206,0.098986,0.073627,21.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,-0.0032,277.8788,0.1459,80.4818,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,1,6.64989E-32,3.22265E-32,1.6197E-31,4.0923E-32,3.02066E-32,5.89382E-32,-7.61699E-32,5.20057E-32,0,,,,DR12,DR7,0.17686598831283742
Blind14A_21_S17_1638_2723,HiTS105651+022743,164.216075218,2.46218881782,1638.87723651,2723.74146791,QSO,BROADLINE,QSO,,0.0464589339719,0.998648781215,1.0,0.25,4.19994140474,-0.00823419405713,4.87772629017,0.0,114.108729507,0.23146931911,0.338583971338,0.362589579554,0.697076498224,0.795394364156,0.0331105630774,0.0180782536303,0.00592899413533,0.0208812863209,0.0,-1.63977011661,-0.433405553593,0.412499601931,0.0196417919762,0.00448730559287,0.00633608153754,0.00630916448272,0.0,0.547820811789,0.259860826024,1.04477845233,0.0107388230795,0.00147994443638,5.89402650632E-4,0.00690071678581,0.0,-0.231569092822,-1.29998496452,0.530931900122,-0.0510677182141,-0.00525236402682,0.692793627383,20.4861646071,0.00135788190499,0.0153346614589,0.2,-0.1,0.00351252872827,0.003966126237,0.259668871318,0.0670935830673,0.00933706829362,0.999719105789,0.267477609181,1.76539379405,0.0348069542209,0.251944002387,-0.835492063572,0.0912523000006,-0.0119373177581,0.0278177922225,0.707221012055,0.808323352967,,,,105651.85+022743.7,105651.85+022743.7,164.216043,2.462149,133534231,4732,55648,740,2.350187,2.350187,7.28E-4,0,2.350812,0.001561,0.07793,2.3445,2.3547,2.3692,0,3298535424000,0,0,0,0,0,,,,1,-0.3148,6.61,8.13,0.82,-1.0,5237.9,2218.7,3019.2,5.55,33.1,0.865,5621.8,1737.1,3884.7,2.38,36.5,2.51,3058.2,1548.3,1509.9,1.95,40.9,2.56,0,,,,,,0,,,0,,,,,,1462,51669,301,4,259,1237651754003398918,3.38387,5.94242,6.33139,6.14786,9.41706,9.60732,28.6784,17.964317,11.26964,0.573946,21.175,20.565,20.496,20.527,20.059,0.103,0.034,0.04,0.053,0.15,3.38387,5.94242,6.33139,6.14786,9.41706,-25.33,-0.035,0.18,0.132484,0.096088,0.072861,0.051659,0.251141,0.195688,0.135376,0.100599,0.074827,21.758,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,-0.0207,288.5612,0.0179,62.4473,,,,,,,,,,,,,,17.092,0.13,8.3,0.86,16.219,0.209,5.2,0.98,11.878,,1.8,0.98,8.755,0.42,2.6,0.0,0000,BBUC,0.34,1,2.70163E-31,2.68315E-32,3.45901E-31,3.50205E-32,2.691E-31,6.30977E-32,3.57273E-31,5.46107E-32,0,,,,DR12,DR7,0.1843236085436225
Blind14A_21_S18_1982_2486,HiTS105802+022611,164.509720749,2.43659791122,1982.83758584,2486.0369744,QSO,BROADLINE,QSO,,0.0559651764527,0.997927422963,1.0,0.210526315789,35.0166595956,-1.1942321021E-9,0.595078684357,0.0,8.25893126712,0.0980264306234,0.160583290842,0.394338864833,0.430543234446,0.82343353941,0.0408460604002,0.0138735121318,0.0177674892735,0.00838165996721,0.0,-2.21606665077,-0.0169845054841,-1.45281041342,0.0202597939349,0.004733065901,0.0125431819534,0.00281414183621,0.0,1.07160370774,0.409735498547,1.33271774607,0.0156342965465,0.00332743118673,0.00859171165557,0.00923555238183,0.0,0.199539638193,0.81671631913,0.626957303602,-0.0618471238797,0.00103757257059,0.865392353312,20.8376677227,0.00147765094563,0.0124278499074,0.473684210526,0.0,0.00416663192706,0.00487774046462,0.484052804501,0.484491883019,0.970873813376,0.968933378821,0.42024363661,0.667620771348,0.0373926186736,0.195901049455,-0.919186295,0.0906937000036,0.629646006784,0.0307907994153,0.862748752316,0.839551127153,,,,105802.32+022611.3,105802.32+022611.3,164.509677,2.436475,133562347,4732,55648,280,2.26013,2.26013,3.4E-4,0,2.258816,0.00105,0.1226,2.2608,2.2588,2.2571,0,3298535424000,0,0,0,0,0,,,,1,-1.0641,0.77,0.71,0.91,-1.0,2711.2,1152.2,1559.0,8.09,52.3,2.76,4391.9,1456.8,2935.1,1.77,33.6,3.63,3705.2,2210.1,1495.1,1.62,16.6,3.37,0,,,,,,0,,,0,,,,,,1462,51669,301,4,261,1237651754003529943,2.27486,4.79716,5.79867,7.49386,12.2211,9.557193,22.671711,22.840874,10.759673,0.551707,21.604,20.797,20.591,20.313,19.778,0.153,0.047,0.039,0.044,0.119,2.27486,4.79716,5.79867,7.49386,12.2211,-25.45,0.388,0.17,0.125102,0.090735,0.068801,0.048781,0.259004,0.201815,0.139614,0.103748,0.07717,21.758,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.2784,204.2811,0.2134,272.1159,,,,,,,,,,,,,,16.943,0.111,9.8,0.93,15.934,0.172,6.3,0.82,11.854,,1.3,0.95,8.5,,0.9,0.0,0000,BBUU,0.12,1,2.93467E-31,2.24145E-32,4.04304E-31,4.11536E-32,4.02846E-31,5.86066E-32,6.07523E-31,5.3591E-32,0,,,,DR12,DR7,0.4696266412103272
Blind14A_22_N3_0055_0912,HiTS104937-000043,162.404191497,-0.0119828602764,55.9105778403,912.209717051,QSO,BROADLINE,QSO,,0.0599837023473,0.973246415887,1.0,0.3,207.138733534,-0.117343760806,0.0991969152971,0.0,4.69224548514,0.143155692948,0.429615981758,0.639740696061,0.688089590953,0.856226073182,0.0365332014015,0.0220058172684,0.0183173814803,0.0156762594541,0.0,0.515354980274,1.28705964055,2.11726673598,0.0167342618023,0.00854147140467,0.00629326581229,0.00541714764408,0.0,-0.718774120522,-0.0155130940585,0.272028298124,0.0127797336448,0.00469384542682,0.00365148172636,0.00308872963905,0.0,-1.00933261335,-1.09539511654,-2.42210189144,0.0342974958428,-0.0115884258539,0.770006197931,20.5475234051,0.00164436494623,0.0242853885759,0.35,-0.1,0.0037551935691,0.00512912584229,1.08938832266,0.0057417387746,0.0112726863975,0.972704032231,0.224170743592,1.12833420725,0.0604982007225,0.274592312079,0.571074938779,0.091210999999,-0.45144269808,0.0337876272191,0.820867475488,0.643883340533,,,,104936.98-000043.5,104936.98-000043.5,162.404118,-0.012108,92806017,3834,56014,2,3.0,2.990151,3.09E-4,0,2.99553,0.001913,0.09929,-1.0,2.9834,-1.0,0,3298535538688,0,0,0,1,0,,,,2,-0.8944,1.21,1.8,-1.0,-1.0,,,,-1.0,,,7905.2,3046.3,4858.9,3.37,33.4,4.69,,,,-1.0,,,1,4581.6,87.9,6886.0,169.9,74.9,1,4881.4,13339.2,3,1703.1,19918.3,,,,756,51259,301,3,311,1237648721223024843,0.719039,8.75166,15.2452,20.9235,22.1036,33.388573,29.257343,10.239344,5.115326,1.093805,22.819,20.145,19.542,19.198,19.138,0.244,0.023,0.022,0.023,0.047,-1.0,-1.0,-1.0,-1.0,-1.0,-27.22,0.7,0.215,0.158234,0.114765,0.087023,0.0617,0.275347,0.214549,0.148424,0.110295,0.082039,21.812,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.0385,244.6869,0.0092,315.4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,1,7.59791E-31,3.09025E-32,8.47761E-31,4.12547E-32,9.12558E-31,6.37381E-32,8.0688E-31,5.62935E-32,0,,,,DR12,DR7,0.5224561216852112
Blind14A_22_N25_1871_1767,HiTS104914-004807,162.311733303,-0.801963995777,1871.4204098,1767.86798867,QSO,,QSO,,0.0836734332842,0.385576814394,1.0,0.4,36.4684433419,9.41124717047E-9,0.595033256748,0.0,4.44857820389,0.222992087402,0.397487693008,0.658875533282,0.803838179874,0.896951866264,0.0616395593275,0.00969693697784,0.011331643507,0.0279102108143,0.0,-1.55676529288,-0.552321105191,1.27932419698,0.0281903978316,0.00620846361976,0.0148172516043,0.0103174861754,0.0,-0.210377111355,-0.565992872065,-1.04186004908,0.017249055249,7.8621250433E-4,0.00853627222143,0.0134239457231,0.0,1.10387605921,-1.14677813976,-0.429586166139,-0.0247897519873,0.00999221713493,0.996887616867,21.6999366102,0.00217538069391,0.0416770189378,0.2,-0.0333333333333,0.00442721661034,0.0061529431358,0.0580439906227,0.00608172804358,0.00446987303122,0.989391802164,0.341881971159,1.36850958878,0.0783365164919,0.310197330653,-0.125151593872,0.091210999999,-0.592926750178,0.0472056231611,0.87095661292,0.802280071411,,,,104914.77-004807.3,104914.77-004807.3,162.311554,-0.802055,79960407,3835,55570,378,2.872,2.867841,0.001982,0,2.864982,0.006059,0.21,-1.0,2.8561,-1.0,0,4096,0,0,0,1,0,,,,0,-0.2293,18.88,22.51,-1.0,-1.0,,,,-1.0,,,9005.1,2430.5,6574.6,1.06,34.5,11.9,,,,-1.0,,,0,,,,,,0,,,0,,,,,,6793,54210,301,2,11,1237674649384059270,1.79343,2.2569,3.00015,3.73657,3.70052,10.201806,79.471634,36.63448,21.076065,1.341047,21.859,21.614,21.305,21.066,21.038,0.187,0.054,0.06,0.063,0.235,-1.0,-1.0,-1.0,-1.0,-1.0,-25.25,0.343,0.219,0.161186,0.116905,0.088646,0.062851,0.250971,0.195555,0.135284,0.10053,0.074776,21.812,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.0181,305.1546,-0.001,645.3366,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,1,8.74763E-32,2.11067E-32,8.9345E-32,3.04511E-32,2.75727E-31,6.81097E-32,9.81881E-32,5.39599E-32,0,,,,DR12,DR7,0.7238152119900305
Blind14A_23_S20_0618_3872,HiTS105405-012928,163.521701472,-1.49116751001,618.867574467,3872.6789969,QSO,BROADLINE,QSO,,0.0755032494166,0.353693578676,2.0,0.35,22.9475962368,0.0364145142912,0.929955115042,0.0,3.76472451459,0.104392426836,0.30505999231,0.374088219844,0.748900168831,0.799200324848,0.0523532697642,0.0206402176533,0.0166976056606,0.0237045148842,0.0,-0.393420746787,0.0965877330661,-0.777356295652,0.0379442214911,0.0136010770887,0.00740200586735,0.010172055562,0.0,-0.253232897,1.9325558464,0.348815395795,0.0216962992691,0.00361015700675,0.011602681695,0.0150204197293,0.0,-0.291462778395,-1.67320755032,-0.160139237336,-0.00533338028689,0.0153185724533,0.837937935436,21.3402344983,0.00209138005362,0.0332622022323,0.35,0.166666666667,0.00366295177048,0.0070410029476,0.0900704351088,0.00515171219904,0.0471920705426,0.984184633337,0.353880189754,0.709790396589,0.0596776804649,0.356534489389,-0.00985373903583,0.182444199992,-0.443715599574,0.0446305407694,0.810577003019,0.793816457332,,,,105405.16-012927.5,105405.16-012927.5,163.52152,-1.490991,64865297,3772,55277,808,2.791725,2.791725,9.8E-4,0,2.78485,0.002067,0.1342,2.7838,2.7814,-1.0,0,2199023796224,0,0,0,0,0,,,,0,-0.0084,1.55,2.31,-1.0,-1.0,4072.3,1768.2,2304.1,4.38,41.0,1.12,5431.8,1267.3,4164.5,1.68,26.8,5.65,,,,-1.0,,,0,,,,,,0,,,0,,,,,,1140,51586,301,5,71,1237650371548479746,1.79557,4.52864,5.32041,5.11777,5.88604,19.925812,52.494678,28.870283,15.924609,1.185558,21.858,20.86,20.685,20.726,20.559,0.134,0.033,0.038,0.053,0.164,1.79557,4.52864,5.32041,5.11777,5.88604,-25.53,-0.047,0.202,0.148676,0.107832,0.081766,0.057973,0.224731,0.175109,0.12114,0.09002,0.066958,21.825,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,0.0168,186.837,-0.101,296.9488,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,1,1.24909E-31,1.92206E-32,1.18549E-31,2.2974E-32,6.12944E-32,5.97998E-32,4.23186E-32,5.39382E-32,0,,,,DR12,DR7,0.9112023983770717
Blind14A_23_S24_1572_1796,HiTS105827-013341,164.612796246,-1.56161162565,1572.2269591,1796.00829439,QSO,BROADLINE,QSO,,0.0489829317512,0.277809898883,1.0,0.277777777778,3283.24891338,-0.299313181556,0.00626112961169,0.0,11.1122098782,0.150084163287,0.401829795266,0.482338072994,0.588432537843,0.875254315561,0.034055247328,0.0223961846294,0.0082450688536,0.0117718184876,0.0,1.84086860293,0.73617365739,0.693624103362,0.0288269597858,0.0109453402801,0.0138462377376,0.00111529988044,0.0,1.80178049362,-0.644829480718,0.616365038147,0.0159217066761,6.0631830888E-4,0.00182604269813,0.00706170094744,0.0,-1.04048729878,0.151856954183,-1.65828748621,-0.0153575771785,0.00123721311551,0.774222031468,20.5568469941,0.00128090823139,0.0195310699349,0.222222222222,0.0333333333333,0.00275589910799,0.00393892802158,0.244873276319,0.0119813969202,0.00450470730778,0.990576040195,0.375773742891,0.866451996441,0.0389585120863,0.198286461004,-0.124531463536,0.0918005999993,-0.258564690202,0.0263314345262,0.732131139934,0.812911456438,,,,105827.04-013342.1,105827.04-013342.1,164.612699,-1.561701,64777873,3772,55277,984,2.361,2.355283,5.55E-4,0,2.364866,0.001418,0.05905,2.3654,2.3486,2.3654,0,3298535555072,0,0,0,1,0,,,,2,-1.0567,2.53,3.7,1.08,-1.0,6091.7,2238.3,3853.4,3.67,17.4,0.593,10367.0,3748.5,6618.5,2.88,29.0,1.51,2430.1,1420.5,1009.6,3.6,28.1,1.51,0,,,,,,0,,,0,,,,,,1140,51586,301,5,78,1237650371548938537,3.53119,6.9144,9.62823,11.3772,16.5108,11.67584,25.601063,18.314617,5.938328,1.063511,21.128,20.4,20.041,19.86,19.453,0.09,0.031,0.026,0.039,0.064,3.53119,6.9144,9.62823,11.3772,16.5108,-26.05,0.437,0.286,0.210623,0.152762,0.115835,0.082128,0.22373,0.174329,0.1206,0.089619,0.06666,21.868,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,1.2512,3.1049,0.2381,22.3087,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0,0.0,,,,,,,,0,,,,DR12,DR7,0.4753845367154137
